0,0
1,0.000694160317527758
2,0.00137428757389966
3,-0.000612535740288664
4,-0.00465881236316312
5,-0.0046037063089177
6,0.00349978955133463
7,0.0122684676723837
8,0.00824270611047175
9,-0.00988543112610276
10,-0.0231480025681635
11,-0.0109774960015772
12,0.0203844007640609
13,0.0366341930242267
14,0.0118443501606961
15,-0.0351128304256689
16,-0.0520386008300778
17,-0.0103239826607647
18,0.0538408614971975
19,0.0688351450618651
20,0.00634977963221077
21,-0.0761389271427504
22,-0.0867692917171674
23,-0.000268288822204301
24,0.101488214001869
25,0.105899462629682
26,-0.00721718375737329
27,-0.129342284561406
28,-0.126585783603151
29,0.0150996850501683
30,0.159137991593196
31,0.149439903227536
32,-0.0221089308703978
33,-0.190260458974487
34,-0.175245261895516
35,0.0267385441107457
36,0.221970481611624
37,0.204852135816911
38,-0.0272672749828767
39,-0.253304811730654
40,-0.239047601093421
41,0.0217868201518068
42,0.282961823333797
43,0.278398324064704
44,-0.00825279671315723
45,-0.30918793334917
46,-0.323064532188143
47,-0.0154223122083359
48,0.32968433453828
49,0.372587202906278
50,0.0512152968515067
51,-0.341558884923906
52,-0.425657780954067
53,-0.100761403794316
54,0.341353535009157
55,0.479890626915532
56,0.165037692423176
57,-0.325181823172832
58,-0.531632356010036
59,-0.243964472526573
60,0.289011311931342
61,0.575857754708718
62,0.335948111379757
63,-0.229119300630652
64,-0.606216274270849
65,-0.437414506798044
66,0.142733399222691
67,0.615301865046968
68,0.542413423421195
69,-0.028838742263429
70,-0.59521633143264
71,-0.642405376309476
72,-0.110910412110945
73,0.538475784559604
74,0.726367346643704
75,0.271293194736267
76,-0.439264966645027
77,-0.781360687077588
78,-0.44281883627073
79,0.294971744495319
80,0.793681348561028
81,0.611451651471743
82,-0.107836115563596
83,-0.750646650869873
84,-0.759025582222679
85,-0.113564302827838
86,0.642956418207454
87,0.864586503263664
88,0.35337475941226
89,-0.467401766125551
90,-0.906803985813184
91,-0.588514882599058
92,0.229500606587608
93,0.867409363541419
94,0.790145297917361
95,0.0545461377683823
96,-0.73534731345277
97,-0.926828276114477
98,-0.357300504680701
99,0.511006216496094
100,0.969367077001949
101,0.641635612605867
102,-0.209586340760963
103,-0.89687422349852
104,-0.86485617931873
105,-0.137524261410312
106,0.703104355040052
107,0.985389293850695
108,0.484449959203653
109,-0.401612217842604
110,-0.971354376833618
111,-0.776303364305892
112,0.0280308793069743
113,0.809686256022509
114,0.959114831616793
115,0.362734816504689
116,-0.514136082785746
117,-0.992682816738523
118,-0.705791434644737
119,0.123008974997551
120,0.8566521413077
121,0.935211962311298
122,0.301528180064162
123,-0.56037893272083
124,-0.997095578314679
125,-0.68070651753343
126,0.147625193522772
127,0.8642482041484
128,0.933428339228243
129,0.306167642206245
130,-0.54813319104039
131,-0.994928109055783
132,-0.705432259927469
133,0.103921676783174
134,0.835958161531453
135,0.95430366833032
136,0.374903613490428
137,-0.477117887132708
138,-0.981410667387989
139,-0.773891069680264
140,-0.00736086238507284
141,0.763615343039624
142,0.985070962578193
143,0.500530079980816
144,-0.341046411862934
145,-0.938734805381673
146,-0.868945164121551
147,-0.183753636370113
148,0.630456834052861
149,0.999734978172499
150,0.666495342922409
151,-0.133121619255562
152,-0.838885167980352
153,-0.959703448808474
154,-0.413981220019097
155,0.417786940706067
156,0.960154132405387
157,0.840809496231373
158,0.144287579381195
159,-0.650251966921994
160,-0.999934537452649
161,-0.668409192877996
162,0.116573568900891
163,0.8217564914701
164,0.971318551730128
165,0.466717459995375
166,-0.350696663976051
167,-0.932386681635155
168,-0.890856885803152
169,-0.256173248511137
170,0.547916395528093
171,0.98828437375495
172,0.775523112351318
173,0.0522670160799762
174,-0.704516763018936
175,-0.999042575355752
176,-0.640715280081389
177,0.134556444850584
178,0.821567873626137
179,0.975602538797332
180,0.499186395721931
181,-0.29832271647554
182,-0.90327310121848
183,-0.928755065396084
184,-0.360692426482428
185,0.436620282255197
186,0.955546943200258
187,0.868211836630476
188,0.232125265269184
189,-0.549608183925264
190,-0.984916000826162
191,-0.802141685502516
192,-0.117924542531692
193,0.639093809793625
194,0.997749029955833
195,0.737043756875473
196,0.0206093624581977
197,-0.707760087578205
198,-0.999772712726448
199,-0.677836050861822
200,0.0586788339110244
201,0.758567398798375
202,0.995808669576196
203,0.628059001924475
204,-0.119687786886578
205,-0.794322173689204
206,-0.989664651129027
207,-0.590119269822368
208,0.162653248205496
209,0.817387258712254
210,0.984120747590353
211,0.565522818876808
212,-0.187996393845026
213,-0.829503967924199
214,-0.980964028546742
215,-0.555065898953252
216,0.196118659796332
217,0.831697936488914
218,0.981038667162788
219,0.558967126957031
220,-0.187287250636707
221,-0.824247167773494
222,-0.984291435320334
223,-0.576934149633062
224,0.161603414492875
225,0.806698682780644
226,0.989803794522771
227,0.608165572379848
228,-0.119046738483134
229,-0.777928416857979
230,-0.995811650640454
231,-0.651294340955365
232,0.0595904417169596
233,0.736246453696103
